Date,text,DataSource,Polarity,SentimentScore,Sentiment,Feature,
28-10-2017 00:00,"he predictive smarts come courtesy of a firm that TiVo acquired back in 2014, known as DigitalSmiths. Their specialty is leveraging TV guide data, user data, and other data sets to help gauge and predict user behavior. In the new interface, users will see a number of suggestions based on their past behavior and recent picks to watch. According to\xc2\xa0DigitalSmiths, users tend to pick their recommendations about 60 percent of the time on weekdays, when they\xe2\x80\x99re strapped for time, and 40 percent of the time on weekends, when they normally have more time to be choosy or even look for something new. Hydra is reportedly in the final stages of testing and approval, and should be making its way to all TiVo customers as an optional update before the end of the year. Once a user has upgraded, however, they cannot go back. Right now, there is no word on a release date for the Android version.",TechReviews,0.052786797,3,Neutral,Hydra UI,
28-10-2017 00:00,ew Hydra UI launching this Sunday 10/29,TechReviews,0,3,Neutral,Hydra UI,
28-10-2017 00:00,Based on Ted's comments in that thread it sounds like I'll wait for at least the first if not second Hydra update before switching.,TechReviews,-0.016666667,2,Negative,Hydra UI,
28-10-2017 00:00,"tivo's been testing the hydra beta for at least a month or so, as far as i know, probably longer. i received an email invite to the beta program in mid sept; which came with a NDA if you got accepted.",TechReviews,-0.066666667,2,Negative,Hydra UI,
28-10-2017 00:00,"As I continue to mull over the new (incomplete, buggy) TiVo Hydra interface, while awaiting patches, evidence has surfaced that TiVo cloud recording remains an active project. When the Tablo-fighting TiVo Mavrik OTA solution was scrapped, I'd assumed cloud was similarly off the table. However, recording options and uncovered code on ",TechReviews,0.001010101,3,Neutral,Hydra UI,
28-10-2017 00:00,"s I continue to mull over the new (incomplete, buggy) TiVo Hydra interface, while awaiting patches, evidence has surfaced that TiVo cloud recording remains an active project. When the Tablo-fighti\xe2\x80\xa6",TechReviews,0.001515152,3,Neutral,Hydra UI,
28-10-2017 00:00,"he switch has been flipped and Hydra is now available to TiVo Bolt, Roamio, and Mini owners who want it. However, you probably want to review these considerations before proceeding. Further, the downgrade app, should you later choose to throw in the towel, does not yet appear to be available and TiVo Minis have had some trouble with the upgrade process. [  147 more words ]",TechReviews,0.183333333,3,Neutral,Hydra UI,
28-10-2017 00:00,"he switch has been flipped and Hydra is now available to TiVo Bolt, Roamio, and Mini owners who want it. However, you probably want to review these considerations before proceeding. Further, the d\xe2\x80\xa6",TechReviews,0.2,3,Neutral,Hydra UI,
28-10-2017 00:00,"iVo Hydra is coming... the interface (and more), several years in the making, that re-envisions the TiVo experience upon a modern, extensible platform. And should you be primed and ready to go, TiVo Consumer VP Ted Malone has provided details how to accelerate the optional update process for existing Bolt, Roamio, and Mini boxes: On Sunday morning, you will be able to go to a page on the TiVo website and request the upgrade for any TSN that is on your account. [  320 more words ]",TechReviews,0.316666667,4,Positive,Hydra UI,
28-10-2017 00:00,"iVo Hydra is coming\xe2\x80\xa6 the interface (and more), several years in the making, that re-envisions the TiVo experience upon a modern, extensible platform. And should you be primed and ready to go\xe2\x80\xa6",TechReviews,0.225,3,Neutral,Hydra UI,
28-10-2017 00:00,"By way of the FCC, we gather the TiVo Vox Voice remote remains on track for a fall launch and confirms that older Roamio hardware running Hydra will be supported via a USB Bluetooth dongle. Details on voice interaction have also been prematurely provided, and behavior appears quite similar to Xfinity ... which is a positive. Voice Commands To issue a voice command, press and hold the button, and speak naturally into the remote. [  99 more words ]",TechReviews,0.113419913,3,Neutral,Hydra UI,
28-10-2017 00:00,iVo Voice Remote Nears Release; Requires Hydra,TechReviews,-0.1,2,Negative,Hydra UI,
28-10-2017 00:00,"By way of the FCC, we gather the TiVo Vox Voice remote remains on track for a fall launch and confirms that older Roamio hardware running Hydra will be supported via a USB Bluetooth dongle. Details\xe2\x80\xa6",TechReviews,0.033333333,3,Neutral,Hydra UI,
28-10-2017 00:00,\n\t\tTiVo Nearing Wider Deployment of \xe2\x80\x98Project Hydra\xe2\x80\x99 UI | Multichannel\t,TechReviews,0,3,Neutral,Hydra UI,
28-10-2017 00:00,iVo Nearing Wider Deployment of \xe2\x80\x98Project Hydra\xe2\x80\x99 UI | Multichannel,TechReviews,0,3,Neutral,Hydra UI,
28-10-2017 00:00,"Supposedly they are not going to force an update to Hydra.  Don't know if this is forever, I expect not.  ",TechReviews,0,3,Neutral,Hydra UI,
28-10-2017 00:00,"Probably not.  Got forced into the 'bolt' style interface on my Roamio and it is WAY TOO WHITE.  Who at Tivo thought THAT was a good idea?  Oh yeah, the moron that designed the Hydra interface.",TechReviews,-0.1,2,Negative,Hydra UI,
28-10-2017 00:00,here is no way hydra is optional forever. I am looking to migrate away slowly. ,TechReviews,-0.3,2,Negative,Hydra UI,
28-10-2017 00:00,"My Zoom button is on the left side of my TiVo Mini (first-gen) remote.  When I use it on my Bolt (which has the Hydra UI), it acts as an Exit button (pressing it while in My Shows takes me back to Live TV instead of to the Home screen).",TechReviews,0.009090909,3,Neutral,Hydra UI,
28-10-2017 00:00,"My Mini isn't running the Hydra UI, so I suppose it's possible that the button is interpreted differently on the Bolt than on a Mini, but that would seem odd.",TechReviews,-0.055555556,2,Negative,Hydra UI,
27-10-2017 23:10,"he new navigation structure and screen layouts are going to take some time to get used to. I have a lot of TiVo-related muscle memory that no longer works (like using Left to go back a screen, or pressing \xe2\x80\x9c1\xe2\x80\x9d on TiVo Central to jump to OnePasses, etc.). Think carefully before upgrading your own box(es) to Hydra \xe2\x80\xa6 if you want to go back to the \xe2\x80\x9cclassic\xe2\x80\x9d UI it will involve a complete reset of your box, which means you\xe2\x80\x99ll lose all recordings, settings, etc. Ouch.",TechReviews,0.092045455,3,Neutral,Hydra UI,
27-10-2017 15:25,"\nThey also released their new UI, code named Hydra.  It appears to be a complete rewrite of their existing software.  Overall it is getting good reviews, but as with any new software, there are some complaints and missing things.  The software works on the Roamio and Bolt lines, as well as the new Vox line.",TechReviews,0.144155844,3,Neutral,Hydra UI,
27-10-2017 00:00,"\nThe upgrade to Hydra has to be requested by the user, probably because if you get it and don't like it,  downgrading to the previous software wipes all recording and one-pass info.\n\t\t\t\t\t",TechReviews,-0.166666667,2,Negative,Hydra UI,
27-10-2017 00:00,\n Hehe... Same comment I was about to make. I've used X1 for a while and currently use TiVO's new Hydra UI. Wife and I definitely prefer X1.\n ,TechReviews,0.034090909,3,Neutral,Hydra UI,
27-10-2017 00:00,\nI've not used the Hydra but had been on DirecTV's DVR platform for 20 years (using TiVo and their own version of DVR) and was recently forced to Comcast when I moved. I can't understand how anyone would prefer the X1. Voice is cool but other than that I hate this thing. The guide and whole UI is poorly designed in comparison. I have a whole laundry list of things I could do on DirecTV that I can't do now and things that are just plain annoying.,TechReviews,-0.128928571,2,Negative,Hydra UI,
27-10-2017 00:00,\nWarranty. 90 days vs. 1 year. Plus the new one comes with the VOX remote which should future proof you a little when Hydra drops.\n        ,TechReviews,-0.037784091,2,Negative,Hydra UI,
27-10-2017 00:00,\n Warranty. 90 days vs. 1 year. Plus the new one comes with the VOX remote which should future proof you a little when Hydra drops.\n ,TechReviews,-0.037784091,2,Negative,Hydra UI,
27-10-2017 00:00,"\n    Some episodes have started to have trouble encoding the video portion of the file. The files are stored on a Roamio Pro (NOT updated to Hydra). I\'m using the ""Download TiVO files in Transport Stream format"" and ""Decrypt using tivolibre instead of tivodecode"" options. There doesn\'t seem to be much rhyme or reason to which episodes encode properly. With the show I\'m currently having trouble with, one day\'s episode encodes fine, then the next day\'s episode might not. Out of 25 or so episodes I tried...\n  ",TechReviews,0.030952381,3,Neutral,Hydra UI,
27-10-2017 00:00,"\n    OK thanks! Seems to work OK with non Hydra UI still, so I've commited the change along with another change to print total show time which gives another quick indication if it looks about right.\n  ",TechReviews,0.316666667,4,Positive,Hydra UI,
27-10-2017 00:00,\n    User-contributed tweak to work with Hydra plus print total show time information\n  ,TechReviews,0,3,Neutral,Hydra UI,
27-10-2017 00:00,"\n    Here's the patch I've been running with, and it seems to work OK so far... but I wouldn't be surprised if I/we don't find other glitches due to changes in the way the interface/remote interact under hydra.\n  ",TechReviews,0.09,3,Neutral,Hydra UI,
27-10-2017 00:00,"\n    I cant really help much as I don\'t plan to update to Hydra any time soon if ever. If you haven\'t already you need to look at autoskip from skipmode visually. So, make sure the TV is on attached to the TiVo and then select a show in NPL table and use the ""v"" to start autoskip from skipmode on it. The sequence kmttg uses is jump to the end of the program and then skips backwards using channel down to find the show start points. Repeat this several times for 1 show that\'s not working to see if any of...\n  ",TechReviews,0.124074074,3,Neutral,Hydra UI,
27-10-2017 00:00,"\nI wanted to update you on the top issues we are tracking with the release of our new BOLT VOX and MINI VOX products, as well as the VOX Remote and updates to our 4th generation user experience (aka Hydra). Right now, we are prioritizing issues that cause lack of functionality. I will edit this post as new issues are discovered and/or fixed.",TechReviews,0.176406926,3,Neutral,Hydra UI,
27-10-2017 00:00,\nItems 2 and 3 are the reasons I have not tried Gen4 (Hydra).\n\t\t\t\t\t,TechReviews,0,3,Neutral,Hydra UI,
27-10-2017 00:00,"I've been experiencing these V66 errors pretty consistently, but also some periodic audio skipping problems on the mini as well. Any chance the audio is hydra-related as well?",TechReviews,0.25,4,Positive,Hydra UI,
27-10-2017 00:00,iVo Hydra - Not a fan so far,TechReviews,0.1,3,Neutral,Hydra UI,
27-10-2017 00:00,"I upgraded my 1TB Tivo Roamio OTA and Tivo Mini to Hydra a few weeks ago hoping the new interface would make them feel more modern.  While it does feel more modern to some extent, I don't think it's worth all the quirks, bugs, and poor design decisions.",TechReviews,0.154545455,3,Neutral,Hydra UI,
27-10-2017 00:00,o you guys agree or disagree?  Am I being too picky?  What do you guys think of Hydra?,TechReviews,0,3,Neutral,Hydra UI,
27-10-2017 00:00,"Wholeheartedly agree. It\xe2\x80\x99s like someone at TiVo who had never before used a TiVo\xe2\x80\x94and had only had the experience described to them in vague terms\xe2\x80\x94was tasked with designing the Hydra UI. It just doesn\xe2\x80\x99t feel \xe2\x80\x9cTiVo\xe2\x80\x9d to me. Things are unnecessarily complicated, and some of the changes feel completely arbitrary. For example, it seems like the threshold for prompting the deletion of a show once you\xe2\x80\x99re towards the end has been changed. Whereas before I could head back to the menu right as the credits started to roll and get that prompt, now it seems hit or miss. I also hate the new \xe2\x80\x9cFavorite Channels\xe2\x80\x9d stuff that\xe2\x80\x99s been assigned to the left arrow button on the remote. It\xe2\x80\x99s counterintuitive and users should at least have the option of restoring the legacy functionality.",TechReviews,-0.170720189,2,Negative,Hydra UI,
27-10-2017 00:00,hydra is junk to me. i rolled back my units and planning my exit strategy because i cant imagine this getting better. maybe a bug fix here and there but this is the direction. no thanks. ,TechReviews,0.133333333,3,Neutral,Hydra UI,
27-10-2017 00:00,he one feature that Hydra grabbed me with was the ,TechReviews,0,3,Neutral,Hydra UI,
27-10-2017 00:00,FYI - Dave Zatz just posted this video of the TiVo Hydra interface in action,TechReviews,0.1,3,Neutral,Hydra UI,
27-10-2017 00:00,"We suspect this release largely consists bug fixes and plumbing improvements, targeting the more significant cloud DVR and Hydra interface options for later this year.",TechReviews,0.272321429,4,Positive,Hydra UI,
27-10-2017 00:00,"However, you can now help field trial the new ""Hydra"" interface",TechReviews,0.136363636,3,Neutral,Hydra UI,
27-10-2017 00:00,TiVo Nearing Wider Deployment of 'Project Hydra' UI,TechReviews,0,3,Neutral,Hydra UI,
27-10-2017 00:00,ew TiVo Hydra Interface In Action - YouTube,TechReviews,0.1,3,Neutral,Hydra UI,
27-10-2017 00:00,iVo Shows Off New \xe2\x80\x9cHydra\xe2\x80\x9d Interface (again) | Zatz \xe2\x80\xa6,TechReviews,0.136363636,3,Neutral,Hydra UI,
27-10-2017 00:00,"While TiVo\xe2\x80\x99s cloud DVR and cord cutting Mavrik were CES no-shows, the DVR pioneer is once again presenting its new interface. Code-named \xe2\x80\x9cProject Hydra,\xe2\x80\x9d the UX ...",TechReviews,-0.231818182,2,Negative,Hydra UI,
27-10-2017 00:00,ew TiVo Hydra Interface In Action | Page 15 ...,TechReviews,0.1,3,Neutral,Hydra UI,
27-10-2017 00:00,4/11/2017\xc2\xa0\xc2\xb7 Okay I opted in to the Hydra interface on one of my Tivo's and I have to say it's terrible. Wrecks the ease of use of Tivo for flashiness. When...,TechReviews,-0.25,2,Negative,Hydra UI,
27-10-2017 00:00,iVo Nearing Wider Deployment of \xe2\x80\x98Project Hydra\xe2\x80\x99 UI ...,TechReviews,0,3,Neutral,Hydra UI,
27-10-2017 00:00,"If a move toward field trials offers any indication, TiVo appears to be inching toward the wider rollout of a new user interface code-named \xe2\x80\x9cProject Hydra ...",TechReviews,0.118181818,3,Neutral,Hydra UI,
27-10-2017 00:00,6/11/2017\xc2\xa0\xc2\xb7 if not I think it is time to switch to Cable with a new Tivo Bolt Vox and the new Hydra interface. Perhaps you should read the Tivo forums first - a...,TechReviews,0.174242424,3,Neutral,Hydra UI,
27-10-2017 00:00,ew Tivo Hydra Interface In Action 2017 - Elsevier ...,TechReviews,0.1,3,Neutral,Hydra UI,
27-10-2017 00:00,"ew TiVo Hydra Interface In Action. It is pretty easy in my house - if it is a school year and during the day, the user is likely my wife. If it is a weekend or ...",TechReviews,0.195833333,3,Neutral,Hydra UI,
27-10-2017 00:00,iVo Nearing Wider Deployment of \xe2\x80\x98Project Hydra\xe2\x80\x99 UI ,TechReviews,0,3,Neutral,Hydra UI,
27-10-2017 00:00,"\n                                \n                               If you haven't owned/used @TiVo in the last 10 years, we'd love your help testing something new: https://t.co/XwHGYAGMzT \xe2\x80\x94 TiVo Margret Schmidt (@tivodesign) June 6, 2017 A TiVo official confirmed that this is for a beta trial of the Project Hydra user ... \n                                ",TechReviews,0.259090909,4,Positive,Hydra UI,
27-10-2017 00:00,"I'll tell you what I find funny, here people are constantly complaining about why doesn't DirecTV use a smaller guide font and put more data in.  TiVo does just that with Hydra  (10 channels/2 hours) and over at TCF there are a ton of complaints that the guide is too small.  You will never please everyone.",TechReviews,0.1,3,Neutral,Hydra UI,
27-10-2017 00:00,"\r\n\t\t\t\t\t\tI\'ve had the new ""Hydra"" GUI on my TiVo Bolt for a few days now.  I like it.  Less childish than the old TiVo UI.  The old TiVo UI always seemed cartoony/childish to me.\r\n\t\t\t\t\t",TechReviews,-0.038383838,2,Negative,Hydra UI,
27-10-2017 00:00,"I was actually considering adding it, but with the new Hydra interface on TiVo they're removing the ability to transfer shows from PC to TiVo. TiVo to PC still works, but who knows for how much longer. Not sure I want to put much more effort into someing TiVo seems to be phasing out.",TechReviews,0.117272727,3,Neutral,Hydra UI,
27-10-2017 00:00,"I hadn't read that about Hydra.  I was kind of looking forward to Hydra.  I upgraded my Elite to a Bolt a month or so ago and love it.  I still rely heavily on the ability to pull stuff off the TiVo, edit with VRD, and drop onto my Plex server.  If they remove the TiVo->PC transfer then the TiVo becomes MUCH less useful to me.  At that point I could drop cable and just move to all streaming.",TechReviews,0.206666667,3,Neutral,Hydra UI,
27-10-2017 00:00,"The good news is I've upgraded both to Hydra and can still pull shows.  And there's discussion in the TiVo forum that the PC upload to TiVo functionality may simply not be complete yet.  However, given that they've really stopped working with the developer community, I'm not super hopeful that things will get better.  I'm hoping they at least stay as they are.",TechReviews,0.147222222,3,Neutral,Hydra UI,
27-10-2017 00:00,We have known for some time that the new voice remote and new Hydra user interface were on the way. ,TechReviews,0.057575758,3,Neutral,Hydra UI,
27-10-2017 00:00,"When kickass went down, people said it's like hydra. But I can't figure out where the new heads are. I'm down to piratebay and usenet only.",TechReviews,-0.043686869,2,Negative,Hydra UI,
27-10-2017 00:00,"Hawkey\'s team is responsible for TiVo\'s UI (whether it\'s a box, or mobile app, or streamer). He described how TiVo now sells their software to companies like Virgin Media and RCN. ""They want it for DVR recording, multi-room systems and more,"" he explained. They announced their new Hydra system at IBC.",TechReviews,0.278787879,4,Positive,Hydra UI,
27-10-2017 00:00,"ummary : TiVo TCDA95000 MINI VOX Streaming Media Player, 4K UHD, With Voice Remote running the new Hydra UI! Also a comparison with the old Gen 1 Tivo Mini. by ...",TechReviews,0.056818182,3,Neutral,Hydra UI,
